id,make,model,year,fuelType,horsePower,cylinders,driveTrain,numDoors,size,style,highwayMpg,cityMpg,msrp
5046,Plymouth,Acclaim,1994,regular unleaded,106,4,front wheel drive,4,Compact,Sedan,25,19,12895
5047,Plymouth,Acclaim,1995,regular unleaded,100,4,front wheel drive,4,Compact,Sedan,26,19,13550
5048,Plymouth,Breeze,1998,regular unleaded,132,4,front wheel drive,4,Midsize,Sedan,33,23,15550
5049,Plymouth,Breeze,1999,regular unleaded,132,4,front wheel drive,4,Midsize,Sedan,33,23,17450
5050,Plymouth,Breeze,2000,regular unleaded,132,4,front wheel drive,4,Midsize,Sedan,34,23,16695
5051,Plymouth,Colt,1992,regular unleaded,113,4,front wheel drive,4,Compact,Wagon,26,21,16550
5052,Plymouth,Colt,1992,regular unleaded,92,4,front wheel drive,2,Compact,2dr Hatchback,32,25,16450
5053,Plymouth,Colt,1992,regular unleaded,92,4,front wheel drive,2,Compact,2dr Hatchback,33,27,17695
5054,Plymouth,Colt,1992,regular unleaded,113,4,all wheel drive,4,Compact,Wagon,24,19,14550
5055,Plymouth,Colt,1993,regular unleaded,92,4,front wheel drive,2,Compact,Coupe,36,28,21900
5056,Plymouth,Colt,1993,regular unleaded,113,4,all wheel drive,4,Compact,Wagon,24,19,28100
5057,Plymouth,Colt,1993,regular unleaded,113,4,front wheel drive,4,Compact,Sedan,31,23,25300
5058,Plymouth,Colt,1993,regular unleaded,92,4,front wheel drive,4,Compact,Sedan,36,28,26800
5059,Plymouth,Colt,1993,regular unleaded,136,4,front wheel drive,4,Compact,Wagon,26,19,29600
5060,Plymouth,Colt,1993,regular unleaded,113,4,front wheel drive,4,Compact,Wagon,26,21,23400
5061,Plymouth,Colt,1994,regular unleaded,113,4,front wheel drive,4,Compact,Wagon,27,21,23650
5062,Plymouth,Colt,1994,regular unleaded,136,4,front wheel drive,4,Compact,Wagon,25,19,22150
5063,Plymouth,Colt,1994,regular unleaded,136,4,all wheel drive,4,Compact,Wagon,22,18,31490
5064,Plymouth,Colt,1994,regular unleaded,92,4,front wheel drive,2,Compact,Coupe,35,28,25350
5065,Plymouth,Colt,1994,regular unleaded,113,4,front wheel drive,4,Compact,Sedan,30,23,29990
5066,Plymouth,Grand Voyager,1998,regular unleaded,150,6,front wheel drive,4,Large,Passenger Minivan,24,17,26850
5067,Plymouth,Grand Voyager,1998,regular unleaded,150,6,front wheel drive,4,Large,Passenger Minivan,22,17,27000
5068,Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158,6,front wheel drive,4,Large,Passenger Minivan,22,16,32500
5069,Plymouth,Grand Voyager,2000,flex-fuel (unleaded/E85),158,6,front wheel drive,4,Large,Passenger Minivan,23,16,22990
5070,Plymouth,Grand Voyager,2000,regular unleaded,158,6,front wheel drive,4,Large,Passenger Minivan,23,16,34000
5071,Plymouth,Horizon,1990,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,31,22,25500
5072,Plymouth,Laser,1992,regular unleaded,92,4,front wheel drive,2,Compact,2dr Hatchback,29,21,24490
5073,Plymouth,Laser,1992,regular unleaded,135,4,front wheel drive,2,Compact,2dr Hatchback,26,19,441600
5074,Plymouth,Laser,1992,regular unleaded,195,4,front wheel drive,2,Compact,2dr Hatchback,26,19,397500
5075,Plymouth,Laser,1992,regular unleaded,195,4,all wheel drive,2,Compact,2dr Hatchback,23,18,548800
5076,Plymouth,Laser,1993,regular unleaded,195,4,all wheel drive,2,Compact,2dr Hatchback,23,18,497650
5077,Plymouth,Laser,1993,regular unleaded,195,4,front wheel drive,2,Compact,2dr Hatchback,26,19,441600
5078,Plymouth,Laser,1993,regular unleaded,92,4,front wheel drive,2,Compact,2dr Hatchback,29,21,397500
5079,Plymouth,Laser,1993,regular unleaded,135,4,front wheel drive,2,Compact,2dr Hatchback,26,19,548800
5080,Plymouth,Laser,1994,regular unleaded,195,4,all wheel drive,2,Compact,2dr Hatchback,23,18,497650
5081,Plymouth,Laser,1994,regular unleaded,92,4,front wheel drive,2,Compact,2dr Hatchback,29,21,443800
5082,Plymouth,Laser,1994,regular unleaded,195,4,front wheel drive,2,Compact,2dr Hatchback,26,19,535500
5083,Plymouth,Laser,1994,regular unleaded,135,4,front wheel drive,2,Compact,2dr Hatchback,26,19,490700
5084,Plymouth,Neon,1999,regular unleaded,132,4,front wheel drive,2,Compact,Coupe,36,24,399500
5085,Plymouth,Neon,1999,regular unleaded,150,4,front wheel drive,2,Compact,Coupe,36,24,294900
5086,Plymouth,Neon,1999,regular unleaded,132,4,front wheel drive,4,Compact,Sedan,36,24,248000
5087,Plymouth,Neon,1999,regular unleaded,150,4,front wheel drive,4,Compact,Sedan,36,24,225400
5088,Plymouth,Neon,2000,regular unleaded,132,4,front wheel drive,4,Compact,Sedan,31,24,187900
5089,Plymouth,Neon,2001,regular unleaded,132,4,front wheel drive,4,Compact,Sedan,30,24,237600
5090,Plymouth,Prowler,1999,regular unleaded,253,6,rear wheel drive,2,Compact,Convertible,21,15,191900
5091,Plymouth,Prowler,2000,regular unleaded,253,6,rear wheel drive,2,Compact,Convertible,21,15,202000
5092,Plymouth,Prowler,2001,premium unleaded (required),253,6,rear wheel drive,2,Compact,Convertible,21,15,202000
5093,Plymouth,Sundance,1992,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,29,20,225400
5094,Plymouth,Sundance,1992,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,29,23,248000
5095,Plymouth,Sundance,1992,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,29,23,191900
5096,Plymouth,Sundance,1992,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,29,20,237600
5097,Plymouth,Sundance,1993,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,29,22,209500
5098,Plymouth,Sundance,1993,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,29,23,209500
5099,Plymouth,Sundance,1993,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,29,22,191900
5100,Plymouth,Sundance,1993,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,29,23,251600
5101,Plymouth,Sundance,1994,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,27,21,191900
5102,Plymouth,Sundance,1994,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,27,21,198900
5103,Plymouth,Sundance,1994,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,30,23,256300
5104,Plymouth,Sundance,1994,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,30,23,202000
5105,Plymouth,Voyager,1998,regular unleaded,150,4,front wheel drive,3,Midsize,Passenger Minivan,24,18,241200
5106,Plymouth,Voyager,1998,regular unleaded,150,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,251600
5107,Plymouth,Voyager,1999,flex-fuel (unleaded/E85),158,6,front wheel drive,4,Midsize,Passenger Minivan,22,16,202000
5108,Plymouth,Voyager,1999,regular unleaded,150,4,front wheel drive,3,Midsize,Passenger Minivan,24,18,225400
5109,Plymouth,Voyager,2000,flex-fuel (unleaded/E85),158,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,237250
5110,Plymouth,Voyager,2000,regular unleaded,150,4,front wheel drive,3,Midsize,Passenger Minivan,24,18,238500
5111,Pontiac,6000,1990,regular unleaded,140,6,front wheel drive,4,Midsize,Sedan,27,17,262350
5112,Pontiac,6000,1990,regular unleaded,110,4,front wheel drive,4,Midsize,Sedan,29,20,199800
5113,Pontiac,6000,1990,regular unleaded,140,6,front wheel drive,4,Midsize,Wagon,27,17,336400
5114,Pontiac,6000,1990,regular unleaded,140,6,all wheel drive,4,Midsize,Sedan,27,17,369200
5115,Pontiac,6000,1991,regular unleaded,140,6,front wheel drive,4,Midsize,Wagon,28,17,345400
5116,Pontiac,6000,1991,regular unleaded,140,6,front wheel drive,4,Midsize,Sedan,28,17,378200
5117,Pontiac,6000,1991,regular unleaded,110,4,front wheel drive,4,Midsize,Sedan,28,19,382400
5118,Pontiac,Aztek,2003,regular unleaded,185,6,all wheel drive,4,Midsize,4dr SUV,22,16,354000
5119,Pontiac,Aztek,2003,regular unleaded,185,6,front wheel drive,4,Midsize,4dr SUV,24,17,364000
5120,Pontiac,Aztek,2004,regular unleaded,185,6,all wheel drive,4,Midsize,4dr SUV,22,16,392400
5121,Pontiac,Aztek,2004,regular unleaded,185,6,front wheel drive,4,Midsize,4dr SUV,24,17,450000
5122,Pontiac,Aztek,2005,regular unleaded,185,6,all wheel drive,4,Midsize,4dr SUV,22,16,1500000
5123,Pontiac,Aztek,2005,regular unleaded,185,6,front wheel drive,4,Midsize,4dr SUV,24,17,27736
5124,Pontiac,Bonneville,2003,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,17,30709
5125,Pontiac,Bonneville,2003,premium unleaded (required),240,6,front wheel drive,4,Large,Sedan,25,16,36931
5126,Pontiac,Bonneville,2004,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,18,39669
5127,Pontiac,Bonneville,2004,premium unleaded (required),275,8,front wheel drive,4,Large,Sedan,22,15,2561
5128,Pontiac,Bonneville,2005,premium unleaded (required),275,8,front wheel drive,4,Large,Sedan,22,15,36350
5129,Pontiac,Bonneville,2005,regular unleaded,205,6,front wheel drive,4,Large,Sedan,27,18,33350
5130,Pontiac,Firebird,2000,regular unleaded,200,6,rear wheel drive,2,Midsize,2dr Hatchback,28,17,34350
5131,Pontiac,Firebird,2000,regular unleaded,305,8,rear wheel drive,2,Midsize,2dr Hatchback,23,15,33350
5132,Pontiac,Firebird,2000,regular unleaded,305,8,rear wheel drive,2,Midsize,Convertible,23,15,37150
5133,Pontiac,Firebird,2000,regular unleaded,200,6,rear wheel drive,2,Midsize,Convertible,28,17,37070
5134,Pontiac,Firebird,2001,premium unleaded (required),310,8,rear wheel drive,2,Midsize,2dr Hatchback,23,16,45570
5135,Pontiac,Firebird,2001,regular unleaded,200,6,rear wheel drive,2,Midsize,Convertible,28,17,41570
5136,Pontiac,Firebird,2001,premium unleaded (required),310,8,rear wheel drive,2,Midsize,Convertible,23,16,41955
5137,Pontiac,Firebird,2001,regular unleaded,200,6,rear wheel drive,2,Midsize,2dr Hatchback,28,17,45955
5138,Pontiac,Firebird,2002,premium unleaded (required),310,8,rear wheel drive,2,Midsize,Convertible,23,16,37455
5139,Pontiac,Firebird,2002,premium unleaded (required),310,8,rear wheel drive,2,Midsize,2dr Hatchback,23,16,46595
5140,Pontiac,Firebird,2002,regular unleaded,200,6,rear wheel drive,2,Midsize,2dr Hatchback,29,17,42195
5141,Pontiac,Firebird,2002,regular unleaded,200,6,rear wheel drive,2,Midsize,Convertible,28,17,37695
5142,Pontiac,G3,2009,regular unleaded,106,4,front wheel drive,4,Compact,4dr Hatchback,34,27,34350
5143,Pontiac,G5,2007,regular unleaded,148,4,front wheel drive,2,Compact,Coupe,31,22,40350
5144,Pontiac,G5,2007,regular unleaded,173,4,front wheel drive,2,Compact,Coupe,31,22,38350
5145,Pontiac,G5,2008,regular unleaded,171,4,front wheel drive,2,Compact,Coupe,32,22,38685
5146,Pontiac,G5,2008,regular unleaded,148,4,front wheel drive,2,Compact,Coupe,33,24,40685
5147,Pontiac,G5,2009,regular unleaded,155,4,front wheel drive,2,Compact,Coupe,37,25,34330
5148,Pontiac,G5,2009,regular unleaded,155,4,front wheel drive,2,Compact,Coupe,35,25,24975
5149,Pontiac,G6,2008,regular unleaded,217,6,front wheel drive,2,Midsize,Convertible,26,17,26370
5150,Pontiac,G6,2008,regular unleaded,252,6,front wheel drive,2,Midsize,Coupe,26,17,31575
5151,Pontiac,G6,2008,regular unleaded,219,6,front wheel drive,2,Midsize,Coupe,26,17,27775
5152,Pontiac,G6,2008,regular unleaded,252,6,front wheel drive,4,Midsize,Sedan,26,17,26330
5153,Pontiac,G6,2008,regular unleaded,164,4,front wheel drive,4,Midsize,Sedan,30,22,28330
5154,Pontiac,G6,2008,regular unleaded,219,6,front wheel drive,4,Midsize,Sedan,26,17,25330
5155,Pontiac,G6,2009,regular unleaded,252,6,front wheel drive,4,Midsize,Sedan,26,17,26830
5156,Pontiac,G6,2009,regular unleaded,164,4,front wheel drive,4,Midsize,Sedan,30,22,26830
5157,Pontiac,G6,2009,regular unleaded,221,6,front wheel drive,4,Midsize,Sedan,26,17,36400
5158,Pontiac,G6,2009,regular unleaded,252,6,front wheel drive,2,Midsize,Coupe,26,17,41500
5159,Pontiac,G6,2009,flex-fuel (unleaded/E85),219,6,front wheel drive,4,Midsize,Sedan,26,17,38900
5160,Pontiac,G6,2009,regular unleaded,164,4,front wheel drive,2,Midsize,Coupe,33,22,36600
5161,Pontiac,G6,2009,regular unleaded,217,6,front wheel drive,2,Midsize,Convertible,26,17,39100
5162,Pontiac,G6,2009,regular unleaded,221,6,front wheel drive,2,Midsize,Coupe,26,17,41700
5163,Pontiac,G6,2009,flex-fuel (unleaded/E85),219,6,front wheel drive,2,Midsize,Coupe,26,17,36600
5164,Pontiac,G6,2009,regular unleaded,221,6,front wheel drive,2,Midsize,Convertible,26,17,39100
5165,Pontiac,G6,2010,regular unleaded,164,4,front wheel drive,4,Midsize,Sedan,30,22,41700
5166,Pontiac,G8,2008,regular unleaded,361,8,rear wheel drive,4,Large,Sedan,24,15,48525
5167,Pontiac,G8,2008,regular unleaded,256,6,rear wheel drive,4,Large,Sedan,25,17,54025
5168,Pontiac,G8,2009,regular unleaded,355,8,rear wheel drive,4,Large,Sedan,24,15,45975
5169,Pontiac,G8,2009,regular unleaded,256,6,rear wheel drive,4,Large,Sedan,25,17,49700
5170,Pontiac,G8,2009,premium unleaded (recommended),415,8,rear wheel drive,4,Large,Sedan,20,13,59900
5171,Pontiac,Grand Am,2003,regular unleaded,175,6,front wheel drive,2,Midsize,Coupe,27,18,54600
5172,Pontiac,Grand Am,2003,regular unleaded,175,6,front wheel drive,4,Midsize,Sedan,27,18,69279
5173,Pontiac,Grand Am,2003,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,30,22,60600
5174,Pontiac,Grand Am,2003,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,50400
5175,Pontiac,Grand Am,2004,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,33,23,55300
5176,Pontiac,Grand Am,2004,regular unleaded,175,6,front wheel drive,2,Midsize,Coupe,27,18,50400
5177,Pontiac,Grand Am,2004,regular unleaded,175,6,front wheel drive,4,Midsize,Sedan,27,18,55300
5178,Pontiac,Grand Am,2004,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,60600
5179,Pontiac,Grand Am,2005,regular unleaded,175,6,front wheel drive,2,Midsize,Coupe,27,18,60000
5180,Pontiac,Grand Am,2005,regular unleaded,140,4,front wheel drive,4,Midsize,Sedan,31,22,57600
5181,Pontiac,Grand Prix,2006,regular unleaded,260,6,front wheel drive,4,Midsize,Sedan,26,17,48300
5182,Pontiac,Grand Prix,2006,regular unleaded,303,8,front wheel drive,4,Midsize,Sedan,25,16,41100
5183,Pontiac,Grand Prix,2006,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,28,18,45100
5184,Pontiac,Grand Prix,2007,regular unleaded,303,8,front wheel drive,4,Midsize,Sedan,25,16,44100
5185,Pontiac,Grand Prix,2007,regular unleaded,260,6,front wheel drive,4,Midsize,Sedan,26,17,49900
5186,Pontiac,Grand Prix,2007,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,28,18,56600
5187,Pontiac,Grand Prix,2008,regular unleaded,200,6,front wheel drive,4,Large,Sedan,28,18,55700
5188,Pontiac,Grand Prix,2008,regular unleaded,303,8,front wheel drive,4,Large,Sedan,25,16,48900
5189,Pontiac,GTO,2004,premium unleaded (required),350,8,rear wheel drive,2,Midsize,Coupe,20,15,50475
5190,Pontiac,GTO,2005,premium unleaded (required),400,8,rear wheel drive,2,Midsize,Coupe,19,14,53775
5191,Pontiac,GTO,2006,premium unleaded (required),400,8,rear wheel drive,2,Midsize,Coupe,19,14,46675
5192,Pontiac,Le Mans,1991,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,34,25,53775
5193,Pontiac,Le Mans,1991,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,36,27,41475
5194,Pontiac,Le Mans,1991,regular unleaded,74,4,front wheel drive,4,Compact,Sedan,36,27,60775
5195,Pontiac,Le Mans,1992,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,34,24,45675
5196,Pontiac,Le Mans,1992,regular unleaded,74,4,front wheel drive,4,Compact,Sedan,37,26,51000
5197,Pontiac,Le Mans,1992,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,37,26,45700
5198,Pontiac,Le Mans,1993,regular unleaded,74,4,front wheel drive,4,Compact,Sedan,37,26,45800
5199,Pontiac,Le Mans,1993,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,34,24,57700
5200,Pontiac,Le Mans,1993,regular unleaded,74,4,front wheel drive,2,Compact,Coupe,37,26,62500
5201,Pontiac,Montana SV6,2006,regular unleaded,201,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,51100
5202,Pontiac,Montana SV6,2006,regular unleaded,196,6,all wheel drive,4,Midsize,Passenger Minivan,21,15,41800
5203,Pontiac,Montana,2003,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,54200
5204,Pontiac,Montana,2003,regular unleaded,185,6,all wheel drive,4,Midsize,Passenger Minivan,22,16,79100
5205,Pontiac,Montana,2003,regular unleaded,185,6,front wheel drive,4,Compact,Passenger Minivan,24,17,67600
5206,Pontiac,Montana,2004,regular unleaded,185,6,front wheel drive,4,Compact,Passenger Minivan,24,17,62600
5207,Pontiac,Montana,2004,regular unleaded,185,6,all wheel drive,4,Midsize,Passenger Minivan,22,16,92400
5208,Pontiac,Montana,2004,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,24,17,92400
5209,Pontiac,Montana,2005,regular unleaded,200,6,all wheel drive,4,Midsize,Passenger Minivan,21,15,79100
5210,Pontiac,Montana,2005,regular unleaded,185,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,67600
5211,Pontiac,Montana,2005,regular unleaded,200,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,62600
5212,Pontiac,Solstice,2007,regular unleaded,177,4,rear wheel drive,2,Compact,Convertible,26,17,63350
5213,Pontiac,Solstice,2007,premium unleaded (required),260,4,rear wheel drive,2,Compact,Convertible,28,19,68295
5214,Pontiac,Solstice,2008,regular unleaded,173,4,rear wheel drive,2,Compact,Convertible,25,19,79995
5215,Pontiac,Solstice,2008,premium unleaded (required),260,4,rear wheel drive,2,Compact,Convertible,28,19,110475
5216,Pontiac,Solstice,2009,premium unleaded (recommended),173,4,rear wheel drive,2,Compact,Convertible,25,19,92495
5217,Pontiac,Solstice,2009,premium unleaded (recommended),260,4,rear wheel drive,2,Compact,Coupe,28,19,76875
5218,Pontiac,Solstice,2009,premium unleaded (recommended),173,4,rear wheel drive,2,Compact,Coupe,25,19,93075
5219,Pontiac,Solstice,2009,premium unleaded (recommended),260,4,rear wheel drive,2,Compact,Convertible,28,19,79950
5220,Pontiac,Sunbird,1992,regular unleaded,111,4,front wheel drive,2,Compact,Coupe,32,22,93295
5221,Pontiac,Sunbird,1992,regular unleaded,140,6,front wheel drive,2,Compact,Coupe,26,17,111350
5222,Pontiac,Sunbird,1992,regular unleaded,111,4,front wheel drive,2,Compact,Convertible,32,22,64950
5223,Pontiac,Sunbird,1992,regular unleaded,111,4,front wheel drive,4,Compact,Sedan,32,22,66450
5224,Pontiac,Sunbird,1993,regular unleaded,110,4,front wheel drive,2,Compact,Coupe,32,22,69950
5225,Pontiac,Sunbird,1993,regular unleaded,110,4,front wheel drive,4,Compact,Sedan,32,22,71450
5226,Pontiac,Sunbird,1993,regular unleaded,110,4,front wheel drive,2,Compact,Convertible,32,22,82695
5227,Pontiac,Sunbird,1993,regular unleaded,140,6,front wheel drive,2,Compact,Coupe,26,17,142100
5228,Pontiac,Sunbird,1994,regular unleaded,110,4,front wheel drive,4,Compact,Sedan,32,22,105300
5229,Pontiac,Sunbird,1994,regular unleaded,110,4,front wheel drive,2,Compact,Convertible,32,22,184105
5230,Pontiac,Sunbird,1994,regular unleaded,110,4,front wheel drive,2,Compact,Coupe,32,22,83300
5231,Pontiac,Sunbird,1994,regular unleaded,140,6,front wheel drive,2,Compact,Coupe,26,17,136750
5232,Pontiac,Sunfire,2003,regular unleaded,140,4,front wheel drive,2,Compact,Coupe,30,22,105300
5233,Pontiac,Sunfire,2004,regular unleaded,140,4,front wheel drive,2,Compact,Coupe,33,23,100100
5234,Pontiac,Sunfire,2005,regular unleaded,140,4,front wheel drive,2,Compact,Coupe,32,23,83300
5235,Pontiac,Torrent,2007,regular unleaded,185,6,all wheel drive,4,Compact,4dr SUV,23,17,100100
5236,Pontiac,Torrent,2007,regular unleaded,185,6,front wheel drive,4,Compact,4dr SUV,24,17,184105
5237,Pontiac,Torrent,2008,regular unleaded,264,6,all wheel drive,4,Compact,4dr SUV,24,16,136750
5238,Pontiac,Torrent,2008,regular unleaded,185,6,all wheel drive,4,Compact,4dr SUV,24,17,88300
5239,Pontiac,Torrent,2008,regular unleaded,185,6,front wheel drive,4,Compact,4dr SUV,24,17,118605
5240,Pontiac,Torrent,2008,regular unleaded,264,6,front wheel drive,4,Compact,4dr SUV,24,16,142100
5241,Pontiac,Torrent,2009,regular unleaded,185,6,front wheel drive,4,Compact,4dr SUV,24,17,88300
5242,Pontiac,Torrent,2009,regular unleaded,185,6,all wheel drive,4,Compact,4dr SUV,24,17,83495
5243,Pontiac,Torrent,2009,regular unleaded,264,6,all wheel drive,4,Compact,4dr SUV,24,16,101995
5244,Pontiac,Torrent,2009,regular unleaded,264,6,front wheel drive,4,Compact,4dr SUV,24,17,106995
5245,Pontiac,Trans Sport,1996,regular unleaded,180,6,front wheel drive,3,Compact,Passenger Minivan,24,17,118845
